year,state,county,fips,loan_average_app,income_average_app,count_app,value_app,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app
2000,51,045,51045,73.36,42.5,139,10197,,,,,100.5,33.0,4.0,402.0,,,,,80.47,45.33,91.0,7323.0,,,,
2000,26,017,26017,65.22,49.78,5115,333605,49.09,39.95,22.0,1080.0,68.27,48.57,49.0,3345.0,123.8,95.2,15.0,1857.0,67.16,51.54,3723.0,250053.0,52.42,43.71,117.0,6133.0
2000,08,029,08029,80.61,47.86,1599,128902,58.8,26.9,10.0,588.0,37.33,25.0,3.0,112.0,80.0,37.0,3.0,240.0,85.82,48.02,1055.0,90536.0,59.5,43.96,113.0,6724.0
2000,02,282,02282,121.08,61.17,12,1453,32.0,5.0,1.0,32.0,,,,,,,,,147.86,78.43,7.0,1035.0,,,,
2000,17,310,17310,78.0,1400.0,1,78,,,,,,,,,,,,,,,,,,,,
2000,45,037,45037,61.25,44.29,1129,69148,35.67,17.33,3.0,107.0,49.25,35.45,256.0,12608.0,86.0,41.0,1.0,86.0,70.45,52.13,438.0,30857.0,54.44,33.44,9.0,490.0
2000,05,031,05031,72.79,65.29,3443,250603,43.14,31.43,14.0,604.0,51.33,38.64,87.0,4466.0,344.7,236.4,10.0,3447.0,77.37,66.15,2393.0,185146.0,42.94,46.5,18.0,773.0
2000,13,019,13019,49.3,37.18,676,33329,29.5,18.0,2.0,59.0,46.21,26.4,52.0,2403.0,,,,,51.98,39.13,363.0,18870.0,52.0,33.67,3.0,156.0
2000,12,083,12083,63.81,48.47,14924,952249,88.27,47.86,44.0,3884.0,56.93,39.27,858.0,48850.0,109.68,63.77,65.0,7129.0,67.79,51.21,8585.0,582009.0,65.74,42.6,624.0,41021.0
2000,37,595,37595,60.0,18.0,1,60,,,,,60.0,18.0,1.0,60.0,,,,,,,,,,,,
2000,38,043,38043,50.11,45.55,38,1904,,,,,,,,,,,,,59.57,48.76,21.0,1251.0,,,,
2000,21,089,21089,54.43,43.96,1800,97967,22.4,20.2,5.0,112.0,12.0,52.33,3.0,36.0,236.0,114.13,8.0,1888.0,54.02,44.61,1266.0,68392.0,185.0,165.0,1.0,185.0
2000,28,067,28067,48.96,42.3,3020,147870,42.67,35.67,6.0,256.0,38.34,30.04,526.0,20165.0,30.0,26.0,1.0,30.0,49.45,47.09,1797.0,88859.0,42.0,20.67,6.0,252.0
2000,01,025,01025,40.4,36.95,1574,63584,39.2,43.0,10.0,392.0,36.91,29.35,507.0,18712.0,80.33,89.0,3.0,241.0,44.86,45.97,646.0,28979.0,37.5,56.5,2.0,75.0
2000,38,057,38057,54.95,62.06,93,5110,39.5,66.0,2.0,79.0,,,,,,,,,63.22,56.16,55.0,3477.0,,,,
2000,05,109,05109,46.66,42.18,239,11152,,,,,37.43,32.14,7.0,262.0,,,,,48.5,43.59,180.0,8730.0,22.4,23.4,5.0,112.0
2000,22,119,22119,44.41,42.24,1761,78207,41.29,33.14,7.0,289.0,38.52,35.67,239.0,9206.0,52.0,35.29,7.0,364.0,46.18,46.72,889.0,41056.0,39.0,32.5,2.0,78.0
2000,13,133,13133,129.21,91.81,740,95619,100.0,31.0,2.0,200.0,62.18,37.07,151.0,9389.0,259.25,137.75,4.0,1037.0,175.05,125.58,384.0,67221.0,94.25,62.75,4.0,377.0
2000,39,155,39155,68.36,48.73,10820,739667,79.06,49.44,34.0,2688.0,58.56,45.42,481.0,28167.0,105.04,69.04,24.0,2521.0,72.77,51.01,6640.0,483165.0,79.59,57.32,34.0,2706.0
2000,08,115,08115,71.27,50.61,112,7982,,,,,253.0,480.0,1.0,253.0,,,,,69.38,51.9,63.0,4371.0,74.56,37.13,16.0,1193.0
2000,48,021,48021,74.95,58.18,3250,243597,70.26,57.48,27.0,1897.0,68.02,47.46,174.0,11836.0,94.61,224.14,28.0,2649.0,80.28,60.58,1976.0,158624.0,63.34,48.81,367.0,23247.0
2000,NA,077,NA077,216.0,156.0,1,216,,,,,,,,,,,,,216.0,156.0,1.0,216.0,,,,
2000,56,039,56039,294.65,197.75,822,242200,231.0,75.5,2.0,462.0,130.0,94.0,1.0,130.0,139.0,38.5,2.0,278.0,303.29,200.28,630.0,191071.0,130.86,81.43,14.0,1832.0
2000,01,035,01035,36.11,33.49,520,18776,39.33,29.33,3.0,118.0,34.84,27.7,161.0,5610.0,,,,,36.69,37.46,228.0,8365.0,11.0,9.0,1.0,11.0
2000,45,015,45015,66.45,45.25,8679,576735,49.98,51.86,42.0,2099.0,54.26,36.63,1683.0,91312.0,80.84,44.89,76.0,6144.0,72.69,50.16,4023.0,292448.0,61.19,47.77,53.0,3243.0
2000,20,123,20123,44.66,40.42,67,2992,,,,,,,,,,,,,50.06,44.06,35.0,1752.0,12.0,35.0,1.0,12.0
2000,47,059,47059,54.77,40.42,4096,224356,36.94,23.38,16.0,591.0,50.84,27.76,37.0,1881.0,70.0,61.83,6.0,420.0,54.54,42.17,2828.0,154245.0,30.42,27.42,12.0,365.0
2000,26,013,26013,64.09,52.51,179,11472,43.25,32.75,4.0,173.0,,,,,,,,,70.42,60.62,104.0,7324.0,,,,
2000,27,173,27173,48.53,43.39,174,8444,,,,,,,,,,,,,51.45,44.08,118.0,6071.0,,,,
2000,48,089,48089,62.54,54.72,586,36649,,,,,38.19,31.35,63.0,2406.0,81.2,88.0,5.0,406.0,81.4,68.2,295.0,24012.0,41.04,34.26,90.0,3694.0
2000,40,011,40011,46.79,40.85,237,11090,32.5,65.88,8.0,260.0,49.11,28.67,9.0,442.0,,,,,52.27,43.99,141.0,7370.0,37.78,35.44,9.0,340.0
2000,21,021,21021,63.24,43.1,1042,65892,54.67,36.67,6.0,328.0,65.9,46.0,42.0,2768.0,60.67,37.67,3.0,182.0,65.57,43.42,582.0,38162.0,82.38,55.62,13.0,1071.0
2000,28,073,28073,71.52,55.15,2715,194168,54.38,52.13,8.0,435.0,54.51,33.92,200.0,10901.0,88.38,53.25,8.0,707.0,76.44,59.23,1974.0,150888.0,73.46,87.62,13.0,955.0
2000,38,075,38075,44.38,45.88,26,1154,,,,,,,,,60.0,35.0,1.0,60.0,43.36,53.0,14.0,607.0,,,,
2000,04,023,04023,81.9,55.11,1813,148487,112.71,60.86,7.0,789.0,46.25,55.75,4.0,185.0,101.17,52.83,6.0,607.0,114.67,80.36,372.0,42659.0,73.92,47.35,992.0,73324.0
2000,45,029,45029,57.37,43.68,2704,155129,46.14,41.29,7.0,323.0,47.81,33.87,797.0,38108.0,143.0,114.0,1.0,143.0,63.8,54.02,1110.0,70823.0,63.17,43.0,18.0,1137.0
2000,19,053,19053,48.71,38.93,176,8573,50.0,76.0,1.0,50.0,,,,,,,,,53.51,41.52,111.0,5940.0,29.0,25.0,1.0,29.0
2000,46,069,46069,40.05,43.0,21,841,,,,,,,,,,,,,51.18,49.09,11.0,563.0,,,,
2000,04,009,04009,60.64,42.01,1326,80407,50.91,42.38,32.0,1629.0,46.7,36.0,10.0,467.0,46.0,23.33,3.0,138.0,66.11,44.85,603.0,39864.0,55.48,36.15,315.0,17476.0
2000,51,670,51670,59.2,48.86,655,38778,40.5,22.5,2.0,81.0,55.94,42.22,69.0,3860.0,59.4,98.6,5.0,297.0,62.73,57.86,275.0,17251.0,91.4,51.6,5.0,457.0
2000,16,039,16039,65.34,52.1,713,46588,63.4,34.2,5.0,317.0,45.85,53.54,13.0,596.0,54.83,45.33,6.0,329.0,69.05,56.23,495.0,34178.0,68.73,36.07,41.0,2818.0
2000,41,047,41047,105.03,60.84,11718,1230726,85.48,47.7,61.0,5214.0,97.51,54.95,61.0,5948.0,112.12,59.06,144.0,16145.0,107.16,63.89,7970.0,854044.0,92.4,46.87,855.0,79001.0
2000,40,139,40139,49.81,41.57,454,22612,33.0,40.0,4.0,132.0,63.5,16.5,2.0,127.0,,,,,57.97,48.29,210.0,12173.0,35.17,30.85,71.0,2497.0
2000,19,137,19137,50.24,45.16,332,16681,47.0,58.0,1.0,47.0,,,,,,,,,54.65,49.29,190.0,10383.0,18.0,26.0,1.0,18.0
2000,48,425,48425,72.22,56.57,369,26649,45.8,37.4,5.0,229.0,24.0,31.0,1.0,24.0,110.0,72.5,2.0,220.0,80.57,60.79,242.0,19499.0,43.31,33.09,32.0,1386.0
2000,31,047,31047,56.44,44.02,563,31773,58.33,34.33,3.0,175.0,,,,,,,,,57.49,45.61,263.0,15121.0,39.59,41.1,49.0,1940.0
2000,48,145,48145,46.25,48.63,268,12394,24.0,24.0,1.0,24.0,40.54,40.1,39.0,1581.0,100.0,36.0,1.0,100.0,48.03,46.25,143.0,6869.0,38.15,40.9,20.0,763.0
2000,29,017,29017,52.31,42.75,322,16844,24.0,37.0,2.0,48.0,,,,,,,,,54.67,42.43,230.0,12573.0,,,,
2000,18,173,18173,87.44,61.14,2792,244133,38.14,44.86,7.0,267.0,107.43,66.7,23.0,2471.0,103.8,104.7,10.0,1038.0,88.57,62.23,2203.0,195126.0,160.23,110.54,13.0,2083.0
2000,48,201,48201,96.08,77.71,121817,11703836,91.26,72.56,612.0,55853.0,74.1,57.35,13907.0,1030551.0,105.66,78.84,5646.0,596548.0,116.08,93.28,55978.0,6497866.0,63.59,49.94,22302.0,1418116.0
2000,47,033,47033,55.64,46.36,403,22423,,,,,72.05,69.29,42.0,3026.0,,,,,55.7,47.22,214.0,11919.0,30.6,25.2,5.0,153.0
2000,26,159,26159,71.39,51.69,4773,340757,68.03,70.14,36.0,2449.0,59.64,43.41,140.0,8350.0,80.25,85.88,8.0,642.0,76.79,56.05,2832.0,217482.0,57.81,42.3,98.0,5665.0
2000,17,183,17183,51.64,44.11,2188,112982,44.92,39.83,12.0,539.0,41.35,39.65,75.0,3101.0,64.33,71.0,3.0,193.0,53.93,44.81,1281.0,69085.0,44.79,34.71,34.0,1523.0
2000,16,063,16063,77.89,54.5,199,15500,117.67,43.0,3.0,353.0,101.0,58.0,1.0,101.0,,,,,80.91,54.1,141.0,11409.0,71.38,36.69,13.0,928.0
2000,42,131,42131,70.89,49.24,1163,82449,83.0,63.0,2.0,166.0,85.0,60.0,4.0,340.0,132.0,62.0,1.0,132.0,71.58,49.86,761.0,54475.0,103.6,59.0,5.0,518.0
2000,54,047,54047,29.13,28.06,684,19925,,,,,25.54,22.75,24.0,613.0,,,,,28.47,28.75,440.0,12525.0,50.0,16.0,1.0,50.0
2000,06,109,06109,109.39,77.42,2790,305192,94.2,48.72,25.0,2355.0,114.36,72.71,14.0,1601.0,123.0,96.96,26.0,3198.0,113.77,79.98,1988.0,226166.0,113.61,79.76,114.0,12952.0
2000,48,249,48249,55.32,53.38,1147,63452,47.0,43.33,3.0,141.0,40.45,30.36,11.0,445.0,91.33,29.33,3.0,274.0,62.79,67.04,243.0,15258.0,57.16,49.64,554.0,31665.0
2000,12,045,12045,79.25,58.2,683,54127,72.0,60.0,1.0,72.0,43.97,32.92,38.0,1671.0,316.0,211.0,1.0,316.0,95.45,70.07,393.0,37511.0,59.0,44.4,5.0,295.0
2000,06,031,06031,91.8,59.49,2822,259064,61.5,40.06,16.0,984.0,82.53,48.72,79.0,6520.0,106.41,91.43,46.0,4895.0,90.12,71.44,1256.0,113196.0,71.36,42.16,635.0,45313.0
2000,21,145,21145,57.81,43.67,1941,112216,25.0,30.0,1.0,25.0,48.26,33.95,95.0,4585.0,94.0,95.86,7.0,658.0,61.93,47.17,1063.0,65833.0,46.7,30.5,10.0,467.0
2000,21,201,21201,47.7,40.66,79,3768,,,,,,,,,,,,,49.82,42.72,61.0,3039.0,,,,
2000,21,189,21189,36.29,29.56,126,4572,,,,,,,,,,,,,35.1,27.77,78.0,2738.0,,,,
2000,29,013,29013,54.75,45.92,582,31864,36.0,26.0,3.0,108.0,66.25,36.25,4.0,265.0,,,,,56.06,46.27,392.0,21977.0,40.0,48.33,3.0,120.0
2000,51,083,51083,58.25,38.18,1371,79862,41.0,19.0,2.0,82.0,54.41,31.94,377.0,20511.0,104.67,75.67,3.0,314.0,64.08,45.98,485.0,31077.0,48.5,40.33,6.0,291.0
2000,32,031,32031,132.68,88.8,17280,2292663,100.16,58.81,135.0,13521.0,105.97,63.59,135.0,14306.0,121.06,72.98,569.0,68881.0,143.95,94.05,11518.0,1658011.0,92.82,52.48,1227.0,113888.0
2000,54,033,54033,55.17,42.06,2447,135000,29.33,29.67,3.0,88.0,52.1,34.45,20.0,1042.0,142.0,98.25,4.0,568.0,56.43,43.48,1509.0,85151.0,53.0,26.83,6.0,318.0
2000,30,021,30021,49.89,44.66,149,7433,16.5,43.0,2.0,33.0,,,,,32.0,18.0,1.0,32.0,54.47,47.18,92.0,5011.0,,,,
2000,47,047,47047,97.86,59.55,1678,164206,84.57,45.57,7.0,592.0,70.36,40.96,267.0,18787.0,50.0,30.0,1.0,50.0,113.6,68.31,909.0,103266.0,106.3,68.5,10.0,1063.0
2000,27,081,27081,48.26,39.2,160,7721,17.0,30.0,1.0,17.0,129.0,59.0,1.0,129.0,,,,,46.78,39.04,94.0,4397.0,50.0,35.0,1.0,50.0
2000,53,071,53071,84.89,55.8,1523,129292,86.57,51.43,7.0,606.0,74.25,83.0,8.0,594.0,92.5,71.8,10.0,925.0,90.16,61.42,998.0,89975.0,68.63,36.77,139.0,9539.0
2000,36,099,36099,53.58,47.9,1034,55397,60.75,43.25,4.0,243.0,43.8,37.8,5.0,219.0,49.0,123.0,2.0,98.0,55.6,50.51,659.0,36641.0,50.0,36.0,1.0,50.0
2000,48,319,48319,51.07,44.49,45,2298,,,,,,,,,,,,,56.48,41.3,23.0,1299.0,32.63,32.5,8.0,261.0
2000,41,033,41033,97.44,57.41,3519,342902,93.26,46.15,27.0,2518.0,109.57,87.57,7.0,767.0,135.0,90.18,22.0,2970.0,100.88,57.69,2721.0,274483.0,87.96,43.82,50.0,4398.0
2000,40,069,40069,41.83,38.18,228,9538,30.11,32.17,18.0,542.0,34.5,26.5,2.0,69.0,51.5,33.5,2.0,103.0,45.48,41.8,137.0,6231.0,36.25,28.75,4.0,145.0
2000,48,189,48189,46.2,45.46,544,25131,38.0,30.5,2.0,76.0,36.91,30.36,11.0,406.0,57.0,98.67,3.0,171.0,59.25,52.75,233.0,13806.0,36.43,36.79,141.0,5137.0
2000,31,033,31033,56.23,46.22,211,11864,,,,,,,,,,,,,62.86,50.1,130.0,8172.0,75.67,55.17,6.0,454.0
2000,18,041,18041,58.63,45.43,1482,86885,30.25,34.75,4.0,121.0,69.87,40.47,15.0,1048.0,97.67,146.33,3.0,293.0,59.29,47.3,1063.0,63025.0,,,,
2000,30,089,30089,76.72,53.57,321,24627,39.25,39.0,4.0,157.0,,,,,,,,,79.17,54.28,242.0,19160.0,97.2,46.2,5.0,486.0
2000,33,009,33009,85.3,72.43,2215,188937,50.75,42.75,4.0,203.0,89.4,73.0,5.0,447.0,111.46,75.31,13.0,1449.0,92.77,81.26,1383.0,128299.0,56.6,56.4,5.0,283.0
2000,17,127,17127,51.6,44.9,419,21619,107.5,101.0,2.0,215.0,58.92,40.23,13.0,766.0,,,,,52.72,45.97,213.0,11230.0,17.0,44.0,1.0,17.0
2000,16,051,16051,79.2,58.86,701,55520,73.5,36.75,4.0,294.0,109.0,44.0,1.0,109.0,90.0,30.0,1.0,90.0,84.14,64.8,504.0,42405.0,61.12,33.7,43.0,2628.0
2000,18,NA ,18NA ,65.3,47.65,2693,175859,99.75,61.0,4.0,399.0,83.04,46.78,108.0,8968.0,119.22,72.78,9.0,1073.0,63.66,48.25,2116.0,134699.0,42.66,33.5,32.0,1365.0
2000,31,021,31021,59.84,49.05,214,12806,,,,,,,,,48.0,61.0,1.0,48.0,63.97,48.04,138.0,8828.0,,,,
2000,41,021,41021,62.19,44.65,54,3358,,,,,,,,,,,,,61.33,45.38,42.0,2576.0,,,,
2000,29,065,29065,50.13,37.04,337,16895,56.83,23.33,6.0,341.0,23.0,17.0,1.0,23.0,,,,,50.8,38.42,176.0,8941.0,,,,
2000,54,089,54089,44.31,37.82,304,13469,21.0,20.0,1.0,21.0,12.0,32.67,3.0,36.0,56.0,54.33,3.0,168.0,44.31,41.55,198.0,8773.0,19.0,54.0,1.0,19.0
2000,20,083,20083,69.18,50.37,38,2629,,,,,,,,,,,,,67.92,45.42,26.0,1766.0,,,,
2000,55,053,55053,57.91,43.09,438,25365,69.29,67.57,7.0,485.0,,,,,,,,,61.78,44.13,244.0,15074.0,51.67,24.67,3.0,155.0
2000,18,005,18005,69.36,50.96,3462,240121,45.62,28.92,13.0,593.0,67.85,48.5,40.0,2714.0,101.33,80.85,33.0,3344.0,71.65,53.27,2302.0,164949.0,57.84,38.52,31.0,1793.0
2000,42,055,42055,70.64,50.7,4388,309948,52.25,28.83,12.0,627.0,77.57,50.41,54.0,4189.0,86.92,68.83,12.0,1043.0,74.15,52.84,2944.0,218295.0,51.55,33.73,22.0,1134.0
2000,39,031,39031,60.59,42.77,1336,80948,39.0,14.0,1.0,39.0,34.83,46.0,6.0,209.0,,,,,59.8,42.33,778.0,46521.0,45.0,16.0,1.0,45.0
2000,42,103,42103,84.78,65.5,3206,271800,94.67,95.0,6.0,568.0,109.46,74.44,101.0,11055.0,124.06,100.75,16.0,1985.0,87.4,66.82,1879.0,164232.0,93.52,61.27,86.0,8043.0
2000,08,107,08107,190.15,152.01,1879,357301,128.33,65.33,3.0,385.0,222.33,156.33,3.0,667.0,123.0,53.33,3.0,369.0,189.91,139.38,1477.0,280500.0,208.95,109.05,19.0,3970.0
2000,16,071,16071,80.31,54.72,235,18873,131.0,58.5,2.0,262.0,,,,,50.0,65.0,2.0,100.0,86.88,54.41,176.0,15291.0,,,,
2000,26,262,26262,180.0,620.0,1,180,,,,,,,,,,,,,180.0,620.0,1.0,180.0,,,,
2000,30,033,30033,51.2,88.9,10,512,,,,,,,,,,,,,43.67,116.17,6.0,262.0,40.0,75.0,1.0,40.0
2000,39,109,39109,87.49,57.38,4455,389760,70.72,51.0,18.0,1273.0,71.22,41.67,54.0,3846.0,103.93,109.93,15.0,1559.0,91.8,59.38,3030.0,278146.0,75.71,50.57,7.0,530.0
2000,54,021,54021,38.03,32.73,216,8214,,,,,,,,,,,,,37.39,34.68,163.0,6095.0,,,,
2000,12,123,12123,46.86,38.94,1063,49808,111.22,25.94,18.0,2002.0,44.24,32.14,107.0,4734.0,64.71,97.14,7.0,453.0,47.41,41.29,532.0,25222.0,74.5,121.25,4.0,298.0
2000,31,089,31089,61.31,55.02,184,11281,,,,,78.0,39.0,2.0,156.0,76.5,56.5,2.0,153.0,63.62,46.22,117.0,7443.0,55.0,70.5,2.0,110.0
2000,53,051,53051,85.0,50.17,476,40460,69.57,29.71,7.0,487.0,,,,,,,,,88.13,51.32,354.0,31198.0,82.25,38.25,4.0,329.0
2000,17,077,17077,55.86,46.97,1013,56585,47.0,34.0,3.0,141.0,55.69,41.24,55.0,3063.0,131.43,114.14,7.0,920.0,60.24,49.12,565.0,34036.0,23.0,54.5,6.0,138.0
2000,08,079,08079,110.3,81.83,30,3309,,,,,,,,,,,,,111.14,87.41,22.0,2445.0,,,,
2000,13,113,13113,149.33,89.19,5232,781286,126.43,75.43,7.0,885.0,184.61,99.83,718.0,132553.0,164.02,82.36,58.0,9513.0,147.29,90.11,2856.0,420651.0,104.36,56.38,90.0,9392.0
2000,48,385,48385,58.41,60.46,74,4322,,,,,45.0,30.5,2.0,90.0,,,,,66.08,69.65,48.0,3172.0,44.38,43.25,8.0,355.0
2000,26,099,26099,101.87,62.92,46756,4763014,87.63,53.27,189.0,16562.0,103.87,61.11,1122.0,116537.0,131.74,67.93,704.0,92744.0,106.9,63.84,34518.0,3690050.0,84.47,54.38,343.0,28974.0
2000,29,147,29147,61.51,52.21,756,46499,44.5,73.5,4.0,178.0,48.0,53.33,3.0,144.0,293.0,224.0,1.0,293.0,63.33,52.68,611.0,38695.0,67.33,79.0,3.0,202.0
2000,47,021,47021,80.56,51.9,2311,186180,57.86,34.71,7.0,405.0,87.48,42.22,27.0,2362.0,44.2,31.2,5.0,221.0,82.97,54.62,1455.0,120725.0,78.67,63.17,6.0,472.0
2000,38,069,38069,44.39,40.57,44,1953,,,,,,,,,,,,,37.38,36.17,24.0,897.0,,,,
2000,13,087,13087,53.15,38.52,1245,66177,,,,,44.94,29.17,304.0,13661.0,37.5,34.5,2.0,75.0,57.78,42.61,494.0,28542.0,59.63,40.38,8.0,477.0
2000,53,039,53039,99.25,62.06,824,81782,90.6,36.4,5.0,453.0,157.0,69.0,1.0,157.0,88.6,71.0,5.0,443.0,103.9,61.38,596.0,61923.0,77.2,48.45,20.0,1544.0
2000,21,197,21197,48.76,35.55,530,25843,13.17,17.67,6.0,79.0,72.0,41.5,4.0,288.0,,,,,47.43,35.41,283.0,13424.0,,,,
2000,21,059,21059,61.85,48.46,4873,301408,56.0,46.5,8.0,448.0,53.34,37.74,106.0,5654.0,101.5,68.2,10.0,1015.0,64.0,50.43,3583.0,229321.0,76.35,74.47,17.0,1298.0
2000,30,047,30047,109.34,87.28,722,78942,67.96,46.0,28.0,1903.0,139.33,223.67,3.0,418.0,100.0,45.0,1.0,100.0,119.03,82.15,483.0,57490.0,61.33,30.67,6.0,368.0
2000,19,167,19167,64.61,44.85,369,23841,44.0,24.0,1.0,44.0,88.0,32.5,2.0,176.0,108.0,70.0,2.0,216.0,68.63,46.59,239.0,16403.0,43.22,29.89,9.0,389.0
2000,55,003,55003,54.52,49.69,364,19846,40.14,36.57,7.0,281.0,,,,,,,,,55.54,49.67,255.0,14163.0,,,,
2000,48,335,48335,41.81,50.42,108,4516,,,,,29.75,29.25,4.0,119.0,,,,,44.45,68.81,47.0,2089.0,59.31,34.88,16.0,949.0
2000,27,007,27007,56.07,45.77,1195,66998,49.3,41.81,27.0,1331.0,39.0,16.0,2.0,78.0,76.5,92.25,4.0,306.0,63.43,49.71,673.0,42691.0,100.0,24.0,1.0,100.0
2000,09,001,09001,233.04,135.03,38331,8932765,167.18,131.1,82.0,13709.0,121.6,64.17,2189.0,266185.0,225.61,117.22,709.0,159959.0,275.02,157.49,22277.0,6126658.0,156.37,73.67,1997.0,312272.0
2000,13,311,13311,84.77,59.88,1129,95705,96.0,63.5,2.0,192.0,62.31,31.53,32.0,1994.0,109.0,63.5,2.0,218.0,85.93,63.31,863.0,74155.0,109.0,85.0,1.0,109.0
2000,25,012,25012,119.33,100.33,3,358,,,,,,,,,,,,,119.33,100.33,3.0,358.0,,,,
2000,53,063,53063,88.94,58.78,16536,1470738,69.39,44.27,84.0,5829.0,84.65,50.54,110.0,9312.0,90.22,60.01,155.0,13984.0,91.62,59.55,12065.0,1105427.0,87.5,52.57,169.0,14787.0
2000,42,119,42119,74.35,53.91,798,59330,51.5,22.0,2.0,103.0,123.5,75.5,2.0,247.0,178.0,115.33,3.0,534.0,79.04,56.15,478.0,37781.0,100.25,56.0,4.0,401.0
2000,48,059,48059,46.78,42.58,298,13941,76.5,58.5,2.0,153.0,,,,,47.5,64.0,2.0,95.0,46.66,44.96,221.0,10311.0,39.56,26.22,9.0,356.0
2000,48,197,48197,52.08,54.71,51,2656,78.0,56.0,1.0,78.0,61.0,48.0,1.0,61.0,,,,,51.04,55.88,26.0,1327.0,11.0,49.5,2.0,22.0
2000,01,105,01105,40.39,30.51,434,17529,42.0,21.0,1.0,42.0,39.7,27.41,250.0,9925.0,43.0,30.0,1.0,43.0,49.94,43.33,64.0,3196.0,43.0,43.14,7.0,301.0
2000,45,079,45079,84.95,56.3,17214,1462318,57.47,70.41,51.0,2931.0,69.79,45.13,4408.0,307650.0,117.5,73.49,113.0,13277.0,108.62,70.42,5993.0,650954.0,82.09,50.32,139.0,11410.0
2000,08,097,08097,477.3,363.06,1556,742678,208.5,134.5,2.0,417.0,151.67,106.67,3.0,455.0,298.43,141.14,7.0,2089.0,481.0,350.85,1077.0,518041.0,202.3,258.98,53.0,10722.0
2000,48,399,48399,43.29,36.64,146,6320,29.0,41.0,1.0,29.0,45.33,26.67,3.0,136.0,12.0,51.0,1.0,12.0,48.38,39.37,73.0,3532.0,34.42,26.08,24.0,826.0
2000,47,089,47089,66.91,44.07,2702,180791,36.0,31.91,11.0,396.0,70.45,40.9,29.0,2043.0,69.29,28.86,7.0,485.0,70.57,45.82,1808.0,127589.0,85.36,53.5,14.0,1195.0
2000,21,211,21211,94.52,61.48,1807,170798,57.62,40.46,13.0,749.0,88.53,50.04,76.0,6728.0,124.38,121.75,8.0,995.0,101.17,65.19,1155.0,116846.0,63.22,48.33,9.0,569.0
2000,46,043,46043,48.2,44.07,15,723,,,,,,,,,,,,,56.71,53.57,7.0,397.0,,,,
2000,46,057,46057,49.73,50.75,120,5968,,,,,,,,,,,,,50.93,49.44,86.0,4380.0,,,,
2000,13,085,13085,119.73,73.37,1050,125721,97.33,30.67,3.0,292.0,102.4,61.2,5.0,512.0,107.67,56.0,3.0,323.0,126.62,76.62,784.0,99268.0,112.17,62.0,12.0,1346.0
2000,39,165,39165,120.51,74.46,10969,1321893,90.1,68.61,31.0,2793.0,166.12,101.43,166.0,27576.0,158.96,92.86,152.0,24162.0,125.0,73.7,7750.0,968763.0,133.08,250.5,52.0,6920.0
2000,47,145,47145,60.1,44.59,2641,158723,40.54,33.15,13.0,527.0,48.39,35.93,28.0,1355.0,102.0,62.8,5.0,510.0,61.37,47.2,1743.0,106963.0,40.0,49.25,4.0,160.0
2000,35,031,35031,45.63,35.84,2553,116505,38.08,31.48,961.0,36596.0,81.13,55.25,8.0,649.0,44.83,38.33,6.0,269.0,61.79,47.04,352.0,21751.0,57.31,39.8,249.0,14270.0
2000,21,033,21033,48.65,36.73,339,16492,,,,,57.67,34.17,12.0,692.0,45.0,30.0,2.0,90.0,50.28,39.12,163.0,8196.0,,,,
2000,36,017,36017,47.01,43.19,1708,80296,49.29,50.0,7.0,345.0,56.75,35.88,8.0,454.0,56.33,58.67,3.0,169.0,46.76,43.32,1141.0,53350.0,45.25,68.38,8.0,362.0
2000,40,135,40135,45.95,40.66,1683,77331,42.08,36.94,126.0,5302.0,46.0,37.18,22.0,1012.0,35.0,73.0,1.0,35.0,46.98,41.94,1152.0,54117.0,33.0,30.43,7.0,231.0
2000,48,211,48211,48.64,46.1,42,2043,,,,,,,,,,,,,46.89,50.68,19.0,891.0,43.38,30.5,8.0,347.0
2000,13,091,13091,45.13,38.18,771,34792,,,,,42.72,31.25,162.0,6920.0,,,,,45.43,42.68,402.0,18263.0,35.5,27.25,4.0,142.0
2000,18,007,18007,58.97,44.42,344,20284,105.0,36.0,2.0,210.0,73.67,30.33,3.0,221.0,,,,,61.99,43.9,220.0,13637.0,30.0,54.33,3.0,90.0
2000,19,143,19143,44.34,39.3,83,3680,,,,,,,,,,,,,45.17,39.02,52.0,2349.0,46.0,37.0,1.0,46.0
2000,26,065,26065,83.04,58.55,14492,1203482,69.6,53.93,75.0,5220.0,73.25,52.01,971.0,71126.0,135.3,71.68,141.0,19077.0,92.17,63.14,8619.0,794371.0,63.38,44.5,360.0,22817.0
2000,48,033,48033,31.5,39.75,12,378,,,,,,,,,,,,,33.43,44.14,7.0,234.0,43.0,41.0,1.0,43.0
2000,48,245,48245,62.17,57.51,6276,390197,70.54,59.13,24.0,1693.0,49.99,42.9,1242.0,62090.0,82.65,67.35,124.0,10248.0,73.35,66.55,2925.0,214540.0,59.4,57.68,241.0,14315.0
2000,46,075,46075,43.88,42.38,8,351,,,,,,,,,,,,,46.4,54.4,5.0,232.0,,,,
